City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Fuerte Olimpo,PY,2021-02-25 18:22:00,-21.0415,-57.8738,93.15,48,72,4.29
295,Taltal,CL,2021-02-25 18:22:00,-25.4,-70.4833,71.06,63,7,4.63
296,Bagu,PH,2021-02-25 18:22:01,18.4228,121.3583,73.45,88,88,3.33
297,Zhigansk,RU,2021-02-25 18:19:36,66.7697,123.3711,-33.34,81,88,3.89
298,Antsohihy,MG,2021-02-25 18:22:01,-14.8796,47.9875,75.87,93,100,2.21
299,Talcahuano,CL,2021-02-25 18:22:02,-36.7167,-73.1167,62.6,77,40,13.8
300,Saint-Francois,FR,2021-02-25 18:22:02,46.4154,3.9054,50.0,62,0,4.61
301,Baoro,CF,2021-02-25 18:22:02,5.6667,15.9667,78.91,24,0,4.61
302,Piacabucu,BR,2021-02-25 18:22:03,-10.4056,-36.4344,84.65,59,43,12.19
303,Zaraza,VE,2021-02-25 18:19:33,9.3503,-65.3245,88.99,47,95,6.31
304,Olathe,US,2021-02-25 18:22:03,38.8814,-94.8191,42.01,42,90,1.97
305,Cabo San Lucas,MX,2021-02-25 18:18:21,22.8909,-109.9124,80.01,31,1,4.61
306,Bandarbeyla,SO,2021-02-25 18:22:04,9.4942,50.8122,76.71,81,5,14.43
307,Oranjemund,NA,2021-02-25 18:22:04,-28.55,16.4333,65.01,76,0,20.02
308,Kalinovo,RU,2021-02-25 18:22:05,57.1317,60.1464,-11.2,77,0,4.47
309,Vostok,RU,2021-02-25 18:22:05,46.4856,135.8833,-11.29,98,98,3.8
310,Semnan,IR,2021-02-25 18:22:05,35.5729,53.3971,37.08,72,70,2.55
311,Emerald,AU,2021-02-25 18:22:06,-23.5333,148.1667,75.2,88,34,5.75
312,Gasa,PS,2021-02-25 18:22:06,31.5,34.4667,60.01,100,0,6.87
313,Ilulissat,GL,2021-02-25 18:19:45,69.2167,-51.1,15.8,48,40,5.75
314,Narsaq,GL,2021-02-25 18:22:07,60.9167,-46.05,41.0,30,75,12.66
315,Mount Gambier,AU,2021-02-25 18:19:04,-37.8333,140.7667,51.8,82,90,1.14
316,Port Moresby,PG,2021-02-25 18:22:07,-9.4431,147.1797,75.2,94,75,10.36
317,Xining,CN,2021-02-25 18:22:07,36.6167,101.7667,31.6,77,89,0.89
318,Klaksvik,FO,2021-02-25 18:19:27,62.2266,-6.589,44.6,87,75,14.97
319,Constitucion,CL,2021-02-25 18:22:08,-35.3333,-72.4167,67.98,70,9,6.49
320,San Ignacio,BZ,2021-02-25 18:22:08,17.1561,-89.0714,86.0,58,75,4.61
321,Saint-Pierre,RE,2021-02-25 18:22:08,-21.3393,55.4781,78.8,65,0,5.75
322,Beira,MZ,2021-02-25 18:22:09,-19.8436,34.8389,80.6,89,20,5.75
323,Broome,US,2021-02-25 18:22:09,42.2506,-75.833,36.0,51,20,11.5
324,Port Elizabeth,ZA,2021-02-25 18:18:58,-33.918,25.5701,69.8,83,20,9.22
325,Belyy Yar,RU,2021-02-25 18:22:10,53.6039,91.3903,10.4,48,0,7.96
326,Lubango,AO,2021-02-25 18:22:10,-14.9172,13.4925,62.15,76,94,6.89
327,Nishihara,JP,2021-02-25 18:22:11,26.1842,127.7558,69.8,94,75,6.91
328,Pangnirtung,CA,2021-02-25 18:20:09,66.1451,-65.7125,-5.8,77,75,5.75
329,Malanje,AO,2021-02-25 18:21:06,-9.5402,16.341,65.68,96,91,5.03
330,Kommunisticheskiy,RU,2021-02-25 18:22:11,61.6789,64.4819,-18.18,89,24,1.03
331,Banfora,BF,2021-02-25 18:22:12,10.6333,-4.7667,91.35,10,0,3.87
332,Santiago,CL,2021-02-25 18:20:08,-33.4569,-70.6483,88.0,44,1,8.05
333,Angouleme,FR,2021-02-25 18:22:12,45.65,0.15,57.99,62,0,2.3
334,Ulladulla,AU,2021-02-25 18:19:13,-35.35,150.4667,66.0,100,40,6.91
335,Verkh-Usugli,RU,2021-02-25 18:22:13,52.7,115.1667,-5.46,99,98,1.92
336,Sarkand,KZ,2021-02-25 18:22:13,45.41,79.9186,3.74,77,20,5.44
337,Manbij,SY,2021-02-25 18:22:14,36.5281,37.9549,46.4,39,0,5.23
338,Esfahan,IR,2021-02-25 18:19:41,32.6572,51.6776,33.8,86,75,4.61
339,Storforshei,NO,2021-02-25 18:22:14,66.4043,14.5233,39.2,87,75,8.05
340,Okato,NZ,2021-02-25 18:22:14,-39.2,173.8833,61.0,67,100,5.99
341,Bethel,US,2021-02-25 18:18:43,41.3712,-73.414,45.0,31,1,9.22
342,Sijunjung,ID,2021-02-25 18:22:15,-0.6876,100.9537,72.01,84,100,1.36
343,Buluang,PH,2021-02-25 18:22:15,13.3068,123.3425,73.85,90,14,2.19
344,Fort Nelson,CA,2021-02-25 18:21:53,58.8053,-122.7002,1.4,71,75,13.8
345,Adrar,MR,2021-02-25 18:22:16,20.5022,-10.0711,76.91,18,0,11.56
346,Batagay-Alyta,RU,2021-02-25 18:22:16,67.8006,130.4114,-26.7,84,78,0.6
347,Smirnykh,RU,2021-02-25 18:22:16,49.75,142.8333,9.57,94,100,6.98
348,Bilma,NE,2021-02-25 18:22:17,18.6853,12.9164,71.15,18,0,9.6
349,Praya,CV,2021-02-25 18:22:17,14.9215,-23.5087,77.0,53,0,21.85
350,Stettler,CA,2021-02-25 18:22:17,52.3168,-112.7186,33.8,64,100,11.5
351,Nyamuswa,TZ,2021-02-25 18:22:17,-1.9,34.0167,75.2,73,75,1.66
352,Beringovskiy,RU,2021-02-25 18:19:01,63.05,179.3167,-19.79,86,79,11.74
353,Novominskaya,RU,2021-02-25 18:22:18,46.3163,38.9586,30.24,86,100,9.66
354,Hithadhoo,MV,2021-02-25 18:18:34,-0.6,73.0833,82.76,73,100,7.76
355,Kaeo,NZ,2021-02-25 18:22:19,-35.1,173.7833,61.0,95,94,3.0
356,Grand Gaube,MU,2021-02-25 18:19:49,-20.0064,57.6608,81.0,72,26,8.99
357,Nizwa,OM,2021-02-25 18:19:09,22.9333,57.5333,70.75,36,22,3.24
358,Batticaloa,LK,2021-02-25 18:19:06,7.7102,81.6924,78.21,79,35,4.43
359,Bacalar,MX,2021-02-25 18:22:20,18.6667,-88.3833,87.01,58,40,8.05
360,Port Hardy,CA,2021-02-25 18:22:20,50.6996,-127.4199,42.8,93,90,10.36
361,Grindavik,IS,2021-02-25 18:22:20,63.8424,-22.4338,39.2,87,90,13.8
362,Auki,SB,2021-02-25 18:22:20,-8.7676,160.7034,78.66,86,100,8.7
363,Mahebourg,MU,2021-02-25 18:16:13,-20.4081,57.7,77.0,94,75,10.36
364,Trojan,PL,2021-02-25 18:22:21,53.7897,20.2404,48.0,93,0,5.75
365,Khatanga,RU,2021-02-25 18:19:02,71.9667,102.5,-32.96,79,1,5.88
366,Lebu,CL,2021-02-25 18:19:34,-37.6167,-73.65,63.68,73,20,14.52
367,Saint Anthony,US,2021-02-25 18:22:22,45.0205,-93.218,33.8,64,1,6.91
368,Tsumeb,NA,2021-02-25 18:22:22,-19.2333,17.7167,70.18,80,92,3.02
369,Sapa,PH,2021-02-25 18:22:22,5.1544,120.3241,79.36,81,0,2.42
370,Bintulu,MY,2021-02-25 18:22:22,3.1667,113.0333,73.4,94,20,4.61
371,Irbit,RU,2021-02-25 18:22:23,57.6705,63.071,-13.36,90,71,1.86
372,Kondinskoye,RU,2021-02-25 18:22:23,59.6481,67.41,-24.16,98,47,3.15
373,Bathsheba,BB,2021-02-25 18:19:44,13.2167,-59.5167,84.2,54,75,28.77
374,Balingasay,PH,2021-02-25 18:22:24,16.3573,119.8564,79.68,78,35,4.25
375,Gisborne,NZ,2021-02-25 18:22:24,-38.6533,178.0042,63.0,88,96,3.0
376,Hualmay,PE,2021-02-25 18:18:41,-11.0964,-77.6139,78.48,54,61,8.61
377,Buala,SB,2021-02-25 18:22:25,-8.145,159.5921,79.3,84,100,10.36
378,Tayirove,UA,2021-02-25 18:22:25,46.3631,30.6489,48.2,76,0,2.24
379,Dumbravita,RO,2021-02-25 18:22:25,45.7667,25.4333,48.99,69,15,2.51
380,Dhidhdhoo,MV,2021-02-25 18:22:25,6.8833,73.1,82.36,68,71,7.29
381,Rutland,US,2021-02-25 18:22:26,43.6167,-73.0162,35.6,44,90,10.36
382,Salvador,SV,2021-02-25 18:22:07,13.8333,-88.9167,95.0,40,20,6.91
383,Rundu,NA,2021-02-25 18:22:26,-17.9333,19.7667,71.78,85,97,5.59
384,Simao,CN,2021-02-25 18:22:26,22.7886,100.9748,55.63,56,20,2.46
385,Nabire,ID,2021-02-25 18:22:27,-3.3667,135.4833,76.01,91,99,3.8
386,East London,ZA,2021-02-25 18:17:34,-33.0153,27.9116,64.4,88,20,4.61
387,Poddorye,RU,2021-02-25 18:20:12,57.4695,31.1156,39.09,99,100,10.29
388,Alice Springs,AU,2021-02-25 18:14:03,-23.7,133.8833,60.8,29,0,3.44
389,Moree,AU,2021-02-25 18:22:28,-29.4667,149.85,66.2,94,0,6.91
390,Cayenne,GF,2021-02-25 18:19:00,4.9333,-52.3333,82.4,74,90,16.11
391,Tjome,NO,2021-02-25 18:22:28,59.1109,10.3933,41.0,70,0,6.91
392,Zyryanskoye,RU,2021-02-25 18:22:28,56.8306,86.6258,-8.03,89,100,8.01
393,Wenling,CN,2021-02-25 18:22:29,28.3669,121.36,62.01,93,100,12.26
394,Belomorsk,RU,2021-02-25 18:22:29,64.5232,34.7668,25.81,95,100,7.83
395,Tazovskiy,RU,2021-02-25 18:19:58,67.4667,78.7,-31.99,98,11,2.77
396,Henties Bay,NA,2021-02-25 18:22:29,-22.116,14.2845,63.0,88,65,3.0
397,Ostersund,SE,2021-02-25 18:22:29,63.1792,14.6357,35.6,87,0,3.44
398,Talara,PE,2021-02-25 18:19:36,-4.5772,-81.2719,89.6,45,0,14.97
399,Cockburn Town,TC,2021-02-25 18:20:10,21.4612,-71.1419,77.68,74,39,18.3
400,Gilgit,PK,2021-02-25 18:22:30,35.9221,74.3087,47.3,51,88,5.06
401,Leningradskiy,RU,2021-02-25 18:19:43,69.3833,178.4167,-23.19,96,100,4.52
402,Churapcha,RU,2021-02-25 18:22:31,62.0025,132.4325,-31.85,84,68,2.55
403,Gumdag,TM,2021-02-25 18:22:31,39.2061,54.5906,27.25,49,21,13.15
404,Segou,ML,2021-02-25 18:22:32,13.4317,-6.2157,88.52,11,0,9.46
405,Lake City,US,2021-02-25 18:22:32,30.1897,-82.6393,81.0,46,1,3.44
406,Paulo Afonso,BR,2021-02-25 18:22:32,-9.4061,-38.2147,95.0,31,75,6.91
407,Basoko,CD,2021-02-25 18:22:33,1.2391,23.616,82.72,32,12,3.91
408,Marrakesh,MA,2021-02-25 18:19:50,31.6315,-8.0083,62.6,55,75,11.5
409,Carauari,BR,2021-02-25 18:22:34,-4.8828,-66.8958,86.36,72,94,3.4
410,Riachao Das Neves,BR,2021-02-25 18:22:34,-11.7461,-44.91,86.05,62,23,0.85
411,Novo Aripuana,BR,2021-02-25 18:22:34,-5.1206,-60.3797,77.52,93,100,3.65
412,Sieradz,PL,2021-02-25 18:19:05,51.5958,18.7302,55.0,65,0,3.0
413,Edgewater,US,2021-02-25 18:22:35,28.9889,-80.9023,77.0,60,1,12.66
414,Beyneu,KZ,2021-02-25 18:22:36,45.3167,55.2,10.36,74,51,6.04
415,Bridgetown,BB,2021-02-25 18:22:36,13.1,-59.6167,84.2,54,75,28.77
416,Saint-Georges,GD,2021-02-25 18:22:36,12.0564,-61.7485,84.2,65,40,25.32
417,Tevriz,RU,2021-02-25 18:22:37,57.509,72.4042,-22.02,87,94,5.01
418,Lahij,YE,2021-02-25 18:22:37,13.1667,44.5833,71.58,75,53,5.37
419,Bontang,ID,2021-02-25 18:22:37,0.1333,117.5,80.2,81,31,4.18
420,Perth,AU,2021-02-25 18:20:05,-31.9333,115.8333,70.0,64,0,11.5
421,Krasavino,RU,2021-02-25 18:22:38,60.9614,46.4814,3.99,92,100,7.9
422,Adre,TD,2021-02-25 18:22:38,13.4667,22.2,71.47,21,0,11.3
423,Primero De Enero,CU,2021-02-25 18:22:38,21.9469,-78.4283,84.2,61,40,14.97
424,Las Cruces,US,2021-02-25 18:22:39,32.3123,-106.7783,68.0,8,1,13.8
425,Maragogi,BR,2021-02-25 18:22:39,-9.0122,-35.2225,83.28,68,66,11.59
426,Te Anau,NZ,2021-02-25 18:18:43,-45.4167,167.7167,48.6,88,80,0.47
427,Mehamn,NO,2021-02-25 18:22:39,71.0357,27.8492,35.6,87,75,19.57
428,Rivera,UY,2021-02-25 18:22:40,-30.9053,-55.5508,84.85,33,0,6.98
429,Mattawa,US,2021-02-25 18:22:40,46.7379,-119.9028,51.8,46,1,23.02
430,Karpogory,RU,2021-02-25 18:22:41,64.0019,44.4451,0.9,93,99,7.87
431,Voh,NC,2021-02-25 18:22:41,-20.9667,164.7,74.44,87,3,5.01
432,Sao Felix Do Xingu,BR,2021-02-25 18:22:41,-6.6447,-51.995,76.39,92,99,1.54
433,Jadu,LY,2021-02-25 18:22:42,31.953,12.0261,54.95,60,99,11.95
434,Kemijarvi,FI,2021-02-25 18:22:42,66.7131,27.4306,33.98,94,100,8.57
435,Boden,SE,2021-02-25 18:22:43,65.8252,21.6886,39.2,81,0,6.91
436,Sao Filipe,CV,2021-02-25 18:22:43,14.8961,-24.4956,76.08,60,0,11.56
437,Terekli-Mekteb,RU,2021-02-25 18:19:16,44.1671,45.8698,26.26,94,79,4.52
438,Oriximina,BR,2021-02-25 18:22:44,-1.7656,-55.8661,84.52,78,78,3.58
439,Sayyan,YE,2021-02-25 18:22:44,15.1718,44.3244,62.56,51,30,4.38
440,Takanosu,JP,2021-02-25 18:22:44,40.2219,140.3694,31.03,95,94,5.75
441,Ushibuka,JP,2021-02-25 18:22:45,32.1906,130.0228,57.42,79,100,11.12
442,Puerto Leguizamo,CO,2021-02-25 18:22:45,-0.1934,-74.7819,87.46,68,70,1.23
443,Talnakh,RU,2021-02-25 18:19:34,69.4865,88.3972,-21.71,86,100,2.39
444,Sri Aman,MY,2021-02-25 18:22:46,1.2376,111.4621,73.0,100,37,0.92
445,Iglesias,IT,2021-02-25 18:18:31,39.3114,8.535,57.2,94,0,4.61
446,Urumqi,CN,2021-02-25 18:22:46,43.801,87.6005,19.4,93,90,4.47
447,Pindiga,NG,2021-02-25 18:22:46,9.9833,10.9333,82.4,21,28,3.44
448,Pachino,IT,2021-02-25 18:22:47,36.7186,15.0907,55.4,88,75,2.3
449,Manta,EC,2021-02-25 18:22:47,-0.95,-80.7333,84.2,70,75,8.05
450,Yeppoon,AU,2021-02-25 18:22:48,-23.1333,150.7333,77.0,83,40,6.91
451,Shelburne,CA,2021-02-25 18:22:48,44.0787,-80.2041,26.6,54,1,6.91
452,Belmonte,BR,2021-02-25 18:19:01,-15.8631,-38.8828,86.0,74,20,6.91
453,Faanui,PF,2021-02-25 18:18:47,-16.4833,-151.75,81.82,76,5,10.71
454,Camacha,PT,2021-02-25 18:22:50,33.0833,-16.3333,60.8,63,40,23.02
455,Sao Joao,BR,2021-02-25 18:22:50,-8.8756,-36.3667,81.18,56,73,11.21
456,Moose Factory,CA,2021-02-25 18:22:50,51.2585,-80.6094,6.8,47,40,10.36
457,Tiznit,MA,2021-02-25 18:18:22,29.5833,-9.5,58.24,60,0,7.43
458,Alexandria,EG,2021-02-25 18:18:11,31.2156,29.9553,62.6,67,0,6.91
459,Akyab,MM,2021-02-25 18:22:51,20.15,92.9,71.92,84,0,5.68
460,Irece,BR,2021-02-25 18:22:51,-11.3042,-41.8558,84.83,46,61,4.5
461,Daura,NG,2021-02-25 18:22:52,11.5538,11.4085,77.99,18,23,5.35
462,Bac Lieu,VN,2021-02-25 18:22:52,9.285,105.7244,74.97,82,99,6.11
463,Along,IN,2021-02-25 18:22:52,28.1667,94.7667,58.82,75,37,1.54
464,Kozhevnikovo,RU,2021-02-25 18:22:53,56.2589,83.9714,-7.01,81,100,5.01
465,Kavaratti,IN,2021-02-25 18:19:23,10.5669,72.642,82.33,69,16,8.25
466,Goderich,CA,2021-02-25 18:19:51,43.7501,-81.7165,26.6,74,98,10.36
467,Strezhevoy,RU,2021-02-25 18:22:54,60.7333,77.5889,-27.4,75,0,4.47
468,San Carlos De Bariloche,AR,2021-02-25 18:19:04,-41.1456,-71.3082,91.4,9,0,8.05
469,Nouadhibou,MR,2021-02-25 18:19:43,20.931,-17.0347,78.8,47,0,10.36
470,Kawhia,NZ,2021-02-25 18:22:55,-38.0651,174.8183,61.0,94,80,3.96
471,Wewak,PG,2021-02-25 18:19:51,-3.5534,143.6268,79.12,87,99,10.96
472,Avera,US,2021-02-25 18:22:56,33.194,-82.5271,77.0,36,1,8.05
473,Rawson,AR,2021-02-25 18:22:43,-43.3002,-65.1023,77.11,39,0,8.59
474,Nemuro,JP,2021-02-25 18:22:57,43.3236,145.575,22.82,88,56,2.46
475,Hambantota,LK,2021-02-25 18:19:41,6.1241,81.1185,77.67,80,48,6.91
476,Sokoni,TZ,2021-02-25 18:22:58,-6.4333,39.55,80.6,83,20,6.91
477,Lashio,MM,2021-02-25 18:22:58,22.9333,97.75,56.82,46,0,1.3
478,Xichang,CN,2021-02-25 18:22:58,27.8964,102.2634,54.14,68,100,2.59
479,Halifax,CA,2021-02-25 18:20:58,44.6453,-63.5724,37.99,75,75,29.93
480,Mahibadhoo,MV,2021-02-25 18:22:59,3.7833,72.9667,82.44,73,69,11.95
481,Acari,PE,2021-02-25 18:22:59,-15.4311,-74.6158,83.73,48,44,11.01
482,College,US,2021-02-25 18:22:59,64.8569,-147.8028,5.0,78,90,1.61
483,Teguise,ES,2021-02-25 18:23:00,29.0605,-13.564,66.2,59,20,23.02
484,Port Lincoln,AU,2021-02-25 18:19:34,-34.7333,135.8667,59.49,87,17,5.59
485,Voznesenye,RU,2021-02-25 18:19:13,61.0106,35.4781,29.41,99,100,3.15
486,Evensk,RU,2021-02-25 18:23:01,61.95,159.2333,-7.2,75,97,11.05
487,Ransang,PH,2021-02-25 18:23:01,8.9603,117.5828,77.52,83,2,2.62
488,Asyut,EG,2021-02-25 18:19:26,27.181,31.1837,62.6,48,0,11.5
489,Kachug,RU,2021-02-25 18:23:02,53.9606,105.8817,10.58,92,100,1.19
490,Taga,RO,2021-02-25 18:23:02,46.95,24.05,41.0,93,0,3.44
491,Hamada,JP,2021-02-25 18:23:02,34.8833,132.0833,44.01,30,100,1.99
492,Chimoio,MZ,2021-02-25 18:23:03,-19.1164,33.4833,73.4,100,75,5.75
493,Roebourne,AU,2021-02-25 18:23:03,-20.7833,117.1333,86.81,64,5,14.05
494,Domanivka,UA,2021-02-25 18:23:03,47.6319,30.9885,38.16,98,100,7.18
495,Songea,TZ,2021-02-25 18:23:04,-10.6833,35.65,73.4,83,40,4.61
496,Sinnamary,GF,2021-02-25 18:19:14,5.3833,-52.95,80.33,75,47,14.32
497,Kosmynino,RU,2021-02-25 18:23:05,57.5818,40.7643,17.6,86,90,4.47
498,Lekoni,GA,2021-02-25 18:23:05,-1.5843,14.2591,77.5,72,87,11.3
499,Itarema,BR,2021-02-25 18:23:05,-2.9248,-39.9167,84.61,68,24,13.04
500,Ravenna,IT,2021-02-25 18:23:06,44.4167,11.9833,57.2,67,0,2.3
501,Tomatlan,MX,2021-02-25 18:23:06,19.9333,-105.25,90.09,31,87,6.98
502,Yarmouth,US,2021-02-25 18:18:49,41.7057,-70.2286,44.6,42,1,12.66
503,Hanna,CA,2021-02-25 18:23:06,51.6334,-111.9018,36.0,55,100,15.01
504,Rabo De Peixe,PT,2021-02-25 18:23:07,37.8,-25.5833,59.0,77,75,14.97
505,Doha,QA,2021-02-25 18:18:48,25.2867,51.5333,66.2,63,0,14.97
506,Iquitos,PE,2021-02-25 18:23:07,-3.7481,-73.2472,86.0,70,75,8.05
507,Ixtapa,MX,2021-02-25 18:23:08,20.7,-105.2,78.8,57,75,9.22
508,Husavik,IS,2021-02-25 18:20:11,66.0449,-17.3389,26.6,86,0,1.14
509,Matveyevka,RU,2021-02-25 18:23:08,52.15,56.1833,-5.8,71,0,4.47
510,Yancheng,CN,2021-02-25 18:23:09,33.3856,120.1253,43.79,88,100,14.5
511,San Juan,AR,2021-02-25 18:23:09,-31.5375,-68.5364,91.69,30,0,4.74
512,Wilmington,US,2021-02-25 18:22:35,34.2257,-77.9447,71.6,35,1,9.22
513,Brae,GB,2021-02-25 18:23:09,60.3964,-1.353,46.4,76,75,26.46
514,Huarmey,PE,2021-02-25 18:23:10,-10.0681,-78.1522,77.67,56,11,8.77
515,Skovorodino,RU,2021-02-25 18:23:10,53.9833,123.9167,-16.87,85,47,2.95
516,Kieta,PG,2021-02-25 18:23:10,-6.2167,155.6333,78.84,83,99,3.53
517,Astoria,US,2021-02-25 18:23:11,46.1879,-123.8313,46.99,76,90,16.11
518,Paraipaba,BR,2021-02-25 18:23:12,-3.4394,-39.1483,82.99,74,8,15.01
519,Kaduqli,SD,2021-02-25 18:23:12,11.0167,29.7167,76.42,16,4,9.95
520,Vestmannaeyjar,IS,2021-02-25 18:20:11,63.4427,-20.2734,42.8,65,90,11.5
521,Puerto Del Rosario,ES,2021-02-25 18:23:13,28.5004,-13.8627,66.2,72,40,17.27
522,Dawlatabad,AF,2021-02-25 18:23:13,36.4141,64.9053,27.45,59,100,10.42
523,Coahuayana,MX,2021-02-25 18:19:58,18.7333,-103.6833,78.8,50,75,6.91
524,Falun,SE,2021-02-25 18:23:14,60.6036,15.626,42.8,81,90,10.36
525,Oudtshoorn,ZA,2021-02-25 18:23:14,-33.5907,22.2014,66.2,82,40,5.75
526,Eyemouth,GB,2021-02-25 18:23:14,55.8713,-2.0901,44.01,78,5,1.99
527,Garoua,CM,2021-02-25 18:23:14,9.3,13.4,86.0,13,47,4.61
528,Tual,ID,2021-02-25 18:23:16,-5.6667,132.75,83.28,76,94,13.6
529,Aguadilla,PR,2021-02-25 18:23:16,18.4275,-67.1541,84.2,51,1,21.85
530,Coihaique,CL,2021-02-25 18:19:37,-45.5752,-72.0662,80.6,36,0,3.44
531,Nizhniy Ingash,RU,2021-02-25 18:23:17,56.2,96.53,-3.1,89,87,5.82
532,Porirua,NZ,2021-02-25 18:18:38,-41.1333,174.85,60.01,90,100,2.57
533,Umea,SE,2021-02-25 18:18:48,63.8284,20.2597,30.99,100,0,6.93
534,Meulaboh,ID,2021-02-25 18:23:18,4.1363,96.1285,77.79,86,99,3.18
535,Macultepec,MX,2021-02-25 18:23:18,18.1667,-92.8333,86.0,58,1,17.27
536,Fuente De Oro,CO,2021-02-25 18:23:18,3.4594,-73.6128,91.92,44,82,9.51
537,Nuuk,GL,2021-02-25 18:20:16,64.1835,-51.7216,23.0,80,1,11.5
538,Haines Junction,CA,2021-02-25 18:23:19,60.7522,-137.5108,23.0,86,100,1.14
539,Yuci,CN,2021-02-25 18:23:19,37.6803,112.7319,35.6,51,0,4.47
540,El Alto,PE,2021-02-25 18:23:20,-4.2714,-81.2147,89.6,45,0,14.97
541,Smidovich,RU,2021-02-25 18:23:20,48.6,133.8167,-6.7,89,88,4.99
542,Karratha,AU,2021-02-25 18:18:48,-20.7377,116.8463,86.29,67,0,13.02
543,Caravelas,BR,2021-02-25 18:23:20,-17.7125,-39.2481,84.58,64,0,11.79
544,Banda Aceh,ID,2021-02-25 18:19:03,5.5577,95.3222,78.84,76,99,4.85
545,Kota Kinabalu,MY,2021-02-25 18:23:05,5.9749,116.0724,77.0,88,20,3.44
546,Anadyr,RU,2021-02-25 18:23:21,64.75,177.4833,-25.01,75,0,8.95
547,Maldonado,UY,2021-02-25 18:23:02,-34.6667,-54.9167,80.6,61,20,13.8
548,Kencong,ID,2021-02-25 18:23:02,-8.2833,113.3667,75.04,87,87,4.29
549,Nyrob,RU,2021-02-25 18:23:22,60.733,56.7202,-11.56,89,66,3.58
550,Pudozh,RU,2021-02-25 18:23:22,61.8099,36.5345,20.32,98,100,3.91
551,Bitung,ID,2021-02-25 18:23:23,1.4451,125.1824,77.0,100,40,1.14
552,Antofagasta,CL,2021-02-25 18:21:23,-23.65,-70.4,71.6,64,20,13.8
553,Imeni Poliny Osipenko,RU,2021-02-25 18:23:23,52.4201,136.4853,1.87,92,100,2.98
554,Karatau,KZ,2021-02-25 18:23:24,43.1667,70.4667,10.85,77,0,7.74
555,Viedma,AR,2021-02-25 18:23:24,-40.8135,-62.9967,93.69,16,0,16.73
556,Henderson,US,2021-02-25 18:21:56,36.0397,-114.9819,51.01,15,1,17.27
557,Gambela,ET,2021-02-25 18:23:25,8.25,34.5833,89.78,29,44,1.5
558,Poum,NC,2021-02-25 18:23:25,-20.2333,164.0167,80.62,76,44,14.5
559,Mikhaylovsk,RU,2021-02-25 18:23:25,45.1283,42.0256,30.2,31,0,13.42
560,Taoudenni,ML,2021-02-25 18:23:26,22.6783,-3.9836,74.3,18,0,11.18
561,Riyadh,SA,2021-02-25 18:20:16,24.6877,46.7219,59.0,36,0,16.11
562,Marzuq,YE,2021-02-25 18:23:26,14.4,46.4667,66.52,66,0,5.19
563,Kingisepp,RU,2021-02-25 18:23:26,59.3733,28.6134,38.57,98,100,9.71
564,Waharoa,NZ,2021-02-25 18:23:27,-37.7667,175.7667,64.0,89,100,1.52
565,Tiarei,PF,2021-02-25 18:23:27,-17.5333,-149.3333,84.2,74,40,5.75
566,Escanaba,US,2021-02-25 18:23:27,45.7453,-87.0646,34.0,51,90,12.66
567,Dapitan,PH,2021-02-25 18:23:28,8.6464,123.4208,78.46,85,5,5.35
568,Bambanglipuro,ID,2021-02-25 18:19:52,-7.95,110.2833,75.09,90,95,5.59
569,Santarem,BR,2021-02-25 18:20:47,-2.4431,-54.7083,86.0,66,20,5.75
570,Bijie,CN,2021-02-25 18:23:28,27.3125,105.2942,48.25,91,100,6.89
